Substance,Sector,edgar_country_code,country,year,co2_emissions_tonnes,code,electricity_demand_t_wh,electricity_generation_t_wh,ef_kgco2_per_kwh,ef_gco2_per_kwh,daily_pv_average,yearly_pv,solar_capacity_factor
CO2,Power Industry,SGP,Singapore,2013,19.92950642,SGP,45.66,45.66,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2013,8.6862080314305,SGP,45.66,45.66,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2013,6.51305379,SGP,45.66,45.66,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2013,0.03665053233941,SGP,45.66,45.66,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2014,0.60067326,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2014,4.6333965163968,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2014,12.59540468,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2014,19.83848304,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2014,9.43892801914,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2014,6.73055316,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2014,0.03724992110851,SGP,46.96,46.96,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2015,0.61062551,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2015,4.8577317912378,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2015,12.7979566,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2015,19.94374319,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2015,9.7203010691431,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2015,7.21948917,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2015,0.03784373416813,SGP,47.86,47.86,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2016,0.61055214,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2016,4.992946844,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2016,11.63895981,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2016,20.32255936,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2016,7.9755687126072,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2016,7.40485527,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2016,0.03843894115512,SGP,49.11,49.11,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2017,0.598171326,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2017,5.3601466521042,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2017,14.03775933,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2017,20.690865988,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2017,9.534161917635,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2017,6.637439922,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2017,0.03902996636,SGP,49.71,49.71,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2018,0.59989048,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2018,5.3028438593721,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2018,12.30125917,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2018,20.493308424,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2018,9.1038169311669,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2018,6.384525018,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2018,0.03959868872696,SGP,50.54,50.54,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2019,0.584473648,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2019,4.9700471348537,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2019,12.369230055,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2019,20.856038352,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2019,10.784794427336,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2019,6.297665275,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2019,0.04011862363597,SGP,51.74,51.74,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2020,0.587126019,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2020,4.1440920770091,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2020,12.244005051,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2020,20.506041021,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2020,10.180855691407,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2020,6.176618581,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2020,0.0405772257407,SGP,50.87,50.87,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2021,0.652576201,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2021,4.2093082592463,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2021,13.004011138,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2021,21.535414264,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2021,10.103001821176,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2021,6.144181041,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2021,0.04096613147693,SGP,53.47,53.47,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2022,0.72278643802335,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2022,4.6361217833183,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2022,13.431757384285,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2022,21.17159237749,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2022,9.7229697753196,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2022,6.0305101823402,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2022,0.041471569541292,SGP,54.79,54.79,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Buildings,SGP,Singapore,2023,0.73192143318322,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Fuel Exploitation,SGP,Singapore,2023,4.4745945251285,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Industrial Combustion,SGP,Singapore,2023,14.240252101131,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Power Industry,SGP,Singapore,2023,20.002968096321,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Processes,SGP,Singapore,2023,10.865349612427,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Transport,SGP,Singapore,2023,6.7112622270023,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Waste,SGP,Singapore,2023,0.041983243675004,NA,NA,NA,0.4862333333333333,486.2333333333333,3.55,1295.75,0.14791666666666667
CO2,Agriculture,THA,Thailand,1970,0.089571426307846,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1970,3.148184561,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1970,0.1940749009025,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1970,4.39359397,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1970,2.796743644,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1970,1.6249445915707,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1970,5.856706186,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1970,0.00367160469258,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1971,0.089571426307846,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1971,3.148184561,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1971,0.1940749009025,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1971,4.39359397,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1971,2.796743644,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1971,1.7022075971478,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1971,5.856706186,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1971,0.00388208772545,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1972,0.089571426307846,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1972,3.308118052,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1972,0.24498534630202,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1972,4.846561503,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1972,3.601785442,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1972,2.0275827611268,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1972,6.509338878,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1972,0.00410093432254,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1973,0.089571426307846,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1973,3.790847968,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1973,0.29188285245524,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1973,5.195449377,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1973,4.249152084,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1973,2.194200065261,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1973,7.440488533,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1973,0.00432675055648,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1974,0.090409521544726,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1974,5.035352588,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1974,0.27640297251162,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1974,4.560090041,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1974,4.207146481,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1974,2.2970556395546,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1974,6.764348105,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1974,0.0045581424999,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1975,0.13341428251531,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1975,4.65713478,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1975,0.29689536509041,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1975,4.980768654,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1975,4.259135491,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1975,2.3203349329179,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1975,7.1886697,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1975,0.00479232229806,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1976,0.31501904599166,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1976,4.814688511,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1976,0.34214658017871,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1976,5.498826699,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1976,5.186326392,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1976,2.573128694986,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1976,8.520674634,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1976,0.00503765351518,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1977,0.25823809376483,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1977,5.059647331,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1977,0.22742726498845,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1977,5.91264181,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1977,6.683098468,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1977,2.8903472288397,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1977,9.087005515,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1977,0.00528437865967,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1978,0.28076190140721,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1978,5.306988899,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1978,0.23022972928717,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1978,6.292162786,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1978,8.810771322,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1978,2.8982541006098,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1978,9.575530076,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1978,0.00553667951364,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1979,0.2425238035808,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1979,5.792512191,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1979,0.24432389479587,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1979,7.008870248,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1979,8.883721973,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1979,2.9746138850859,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1979,10.376259692,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1979,0.00579037429498,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1980,0.26976189882472,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1980,5.513358537,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1980,0.21388477380339,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1980,6.865642268,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1980,11.525818699,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1980,3.0559830046792,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1980,9.83598589,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1980,0.0060496447858,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1981,0.37221904457305,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1981,5.31390381,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1981,0.30033138913649,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1981,6.55017084,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1981,10.299765902,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1981,3.5167444096435,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1981,10.344208548,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1981,0.0062308553439,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1982,0.4663999918895,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1982,5.583628761,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1982,0.21691297534241,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1982,6.278284099,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1982,9.300057202,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1982,3.6710761694918,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1982,10.007095735,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1982,0.006412065902,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1983,0.63297142171631,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1983,5.934450692,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1983,0.27073885276166,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Industrial Combustion,THA,Thailand,1983,6.164319318,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Power Industry,THA,Thailand,1983,10.558122332,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Processes,THA,Thailand,1983,3.9854695756035,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Transport,THA,Thailand,1983,11.951464383,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Waste,THA,Thailand,1983,0.0065932764601,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Agriculture,THA,Thailand,1984,0.54900475516778,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Buildings,THA,Thailand,1984,5.902074585,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
CO2,Fuel Exploitation,THA,Thailand,1984,0.33326818900041,NA,NA,NA,0.5483403846153844,548.3403846153843,4.02,1467.3,0.16749999999999998
