Substance,Sector,EDGAR Country Code,Country,Year,CO2_Emissions
CO2,Waste,THA,Thailand,2004,0.01121414569165
CO2,Waste,THA,Thailand,2005,0.01166299030479
CO2,Waste,THA,Thailand,2006,0.01213831953796
CO2,Waste,THA,Thailand,2007,0.01261364877113
CO2,Waste,THA,Thailand,2008,0.0130889780043
CO2,Waste,THA,Thailand,2009,0.01356570116484
CO2,Waste,THA,Thailand,2010,0.01404381825275
CO2,Waste,THA,Thailand,2011,0.01435884583837
CO2,Waste,THA,Thailand,2012,0.01467387342399
CO2,Waste,THA,Thailand,2013,0.01585034812427
CO2,Waste,THA,Thailand,2014,0.01617792105622
CO2,Waste,THA,Thailand,2015,0.01650131220606
CO2,Waste,THA,Thailand,2016,0.01680937015483
CO2,Waste,THA,Thailand,2017,0.01711185239412
CO2,Waste,THA,Thailand,2018,0.01740875892393
CO2,Waste,THA,Thailand,2019,0.01770008974426
CO2,Waste,THA,Thailand,2020,0.01798863270985
CO2,Waste,THA,Thailand,2021,0.01826741818385
CO2,Waste,THA,Thailand,2022,0.018559027789654
CO2,Waste,THA,Thailand,2023,0.018855292468295
